Data;CEE_SECO_01;CEE_SECO_02;CEE_SECO_03;CEE_SECO_04;CEE_SECO_05;CEE_SECO_06;CEE_SECO_07;CEE_SECO_08;CEE_SECO_09;CEE_SECO_10;CEE_SECO_11;CEE_SECO_12;CEE_SECO_13;CEE_SECO_14;CEE_SECO_15;CEE_SECO_16;CEE_SECO_17;CEE_SECO_18;CEE_SECO_19;CEE_SECO_20;CEE_SECO_21;CEE_SECO_22;CEE_SECO_23;CEE_SECO_24;CEE_SECO_MED;CEE_SECO_CSO;CEE_SECO_CP;CEE_SECO_IP;CEE_SECO_IND;CEE_SECO_PP;CEE_SECO_RED;CEE_SECO_RR;CEE_SECO_RRA;CEE_SECO_RRI;CEE_SECO_SP1;CEE_SECO_SP2;CEE_SECO_TOT;CEE_SUL_01;CEE_SUL_02;CEE_SUL_03;CEE_SUL_04;CEE_SUL_05;CEE_SUL_06;CEE_SUL_07;CEE_SUL_08;CEE_SUL_09;CEE_SUL_10;CEE_SUL_11;CEE_SUL_12;CEE_SUL_13;CEE_SUL_14;CEE_SUL_15;CEE_SUL_16;CEE_SUL_17;CEE_SUL_18;CEE_SUL_19;CEE_SUL_20;CEE_SUL_21;CEE_SUL_22;CEE_SUL_23;CEE_SUL_24;CEE_SUL_MED;CEE_SUL_ CSO;CEE_SUL_ CP;CEE_SUL_ IP;CEE_SUL_ IND;CEE_SUL_ PP;CEE_SUL_ RED;CEE_SUL_ RR;CEE_SUL_ RRA;CEE_SUL_ RRI;CEE_SUL_ SP1;CEE_SUL_ SP2;CEE_SUL_TOT;CEE_NE_01;CEE_NE_02;CEE_NE_03;CEE_NE_04;CEE_NE_05;CEE_NE_06;CEE_NE_07;CEE_NE_08;CEE_NE_09;CEE_NE_10;CEE_NE_11;CEE_NE_12;CEE_NE_13;CEE_NE_14;CEE_NE_15;CEE_NE_16;CEE_NE_17;CEE_NE_18;CEE_NE_19;CEE_NE_20;CEE_NE_21;CEE_NE_22;CEE_NE_23;CEE_NE_24;CEE_NE_MED;CEE_NE_CSO;CEE_NE_CP;CEE_NE_IP;CEE_NE_IND;CEE_NE_PP;CEE_NE_RED;CEE_NE_RR;CEE_NE_RRA;CEE_NE_RRI;CEE_NE_SP1;CEE_NE_SP2;CEE_NE_TOT;CEE_NO_01;CEE_NO_02;CEE_NO_03;CEE_NO_04;CEE_NO_05;CEE_NO_06;CEE_NO_07;CEE_NO_08;CEE_NO_09;CEE_NO_10;CEE_NO_11;CEE_NO_12;CEE_NO_13;CEE_NO_14;CEE_NO_15;CEE_NO_16;CEE_NO_17;CEE_NO_18;CEE_NO_19;CEE_NO_20;CEE_NO_21;CEE_NO_22;CEE_NO_23;CEE_NO_24;CEE_NO_MED;CEE_NO_CSO;CEE_NO_CP;CEE_NO_IP;CEE_NO_IND;CEE_NO_PP;CEE_NO_RED;CEE_NO_RR;CEE_NO_RRA;CEE_NO_RRI;CEE_NO_SP1;CEE_NO_SP2;CEE_NO_TOT;CEE_BR_01;CEE_BR_02;CEE_BR_03;CEE_BR_04;CEE_BR_05;CEE_BR_06;CEE_BR_07;CEE_BR_08;CEE_BR_09;CEE_BR_10;CEE_BR_11;CEE_BR_12;CEE_BR_13;CEE_BR_14;CEE_BR_15;CEE_BR_16;CEE_BR_17;CEE_BR_18;CEE_BR_19;CEE_BR_20;CEE_BR_21;CEE_BR_22;CEE_BR_23;CEE_BR_24;CEE_BR_Med;CEE_BR_CSO;CEE_BR_CP;CEE_BR_IP;CEE_BR_IND;CEE_BR_PP;CEE_BR_RED;CEE_BR_RR;CEE_BR_RRA;CEE_BR_RRI;CEE_BR_SP1;CEE_BR_SP2;CEE_BR_TOT
17/06/2018;28486.78;26698.11;25466.02;24725.73;24486.44;24644.18;24435.85;24127.29;25683.36;27457.94;29105.89;30557.71;30471.42;29737.51;29012.58;26780.08;26967.83;32758.97;36459.39;35514.38;34620.28;33553.12;31779.45;29377.4;28871.15;162112.37;1307.86;37570.33;64676.68;31750.22;305269.29;42860.41;22.87;19032.08;27737.39;568.2;692907.71;8516.77;7766.28;7336.54;7133.52;7011.57;6953.63;7131.97;7064.92;7614.38;8443.21;9211.61;9612.5;9190.46;8830.89;8761.48;8231.8;8420.78;10630.38;12166.83;11779.19;11335.48;10916.92;10119.66;9141.87;8888.44;44498.48;234.46;10524.62;34231.01;6943.08;85802.53;22192.23;120.83;1502.33;7100.11;172.96;213322.64;9547.83;9267.58;9063.02;9008.78;8989.72;8712.66;8095.74;8159.39;8302.94;8476.62;8601.54;8762.76;8896.26;8795.82;8671.24;8325.8;8271.17;9257.48;10235.31;10226.7;9974.49;9993.75;9824.17;9451.2;9038;43890.35;254.97;13292.05;18459.28;12769.52;98897.48;9281.87;768.74;8358.96;10528.67;410.07;216911.97;5279.42;5177.76;5060.76;4970.2;4893.16;4785.74;4555.06;4389.89;4399.58;4446.54;4437.32;4459.63;4489.96;4560.45;4567.27;4474.46;4435.91;4464.39;4904.74;5189.88;5223.38;5252.94;5311.72;5278.13;4792.01;24576.32;259.05;6193.51;10052.19;10251.64;54648.1;5357.19;4.68;660.09;3005.52;0;115008.29;51830.8;48909.73;46926.34;45838.23;45380.89;45096.21;44218.62;43741.49;46000.26;48824.31;51356.36;53392.6;53048.1;51924.67;51012.57;47812.14;48095.69;57111.22;63766.27;62710.15;61153.63;59716.73;57035;53248.6;51589.61;276853.74;1962.83;65372.44;131106.25;58680.19;551032.39;73725.75;1038.05;27729.82;49691.71;957.45;1238150.61
18/06/2018;27321.99;25937.76;25122.4;24937.01;25295.62;27191.05;30289.01;31912.76;34288.11;35866.22;37140.45;37518.46;36789.17;37181.71;37471.37;37711.74;37981.01;38595.9;40632.97;39877.19;39353.74;38660.56;36116.45;32796.37;33999.54;190908.42;1540.18;44243.95;76165.2;37390.02;359494.32;50473.71;26.94;22412.75;32664.39;669.13;815989.02;8348.2;7969.92;7758.44;7671.09;7819.01;8444.7;9818.13;11145.49;12296.1;12824.49;13306.72;13378.77;12113.43;12526.08;12754.04;12726.02;12926.44;13313.59;13917.49;13539.11;13068.32;12876.72;12071.18;10684.19;11387.4;57009.1;300.37;13483.59;43854.95;8895.1;109925.66;28431.51;154.8;1924.71;9096.29;221.59;273297.67;9090.05;8876.77;8726.2;8645.66;8609.33;8531.58;8332.26;9051.72;9934.33;10414.18;10727.83;10721.04;10467.21;10683.81;10893.69;10954.01;10756.45;10629.71;10705.43;10404.95;10213.5;10548.4;10444.01;10006.81;9932.04;48231.99;280.19;14606.9;20285.27;14032.69;108680.43;10200.03;844.79;9185.83;11570.17;450.64;238368.93;5193.23;5082.31;4987.21;4906.3;4836.05;4778.75;4531.83;4560.99;4991.58;5247.82;5360.64;5273.6;5192.45;5400.25;5630.84;5659.98;5534.03;5241.92;5196.86;5348.81;5398.93;5540.14;5585.19;5482.44;5206.76;26703.37;281.47;6729.55;10922.2;11138.91;59377.84;5820.85;5.09;717.22;3265.65;0;124962.15;49953.47;47866.76;46594.25;46160.06;46560.01;48946.08;52971.23;56670.96;61510.12;64352.71;66535.64;66891.87;64562.26;65791.85;66749.94;67051.75;67197.93;67781.12;70452.75;69170.06;68034.49;67625.82;64216.83;58969.81;60525.74;324809.16;2302.83;76695.97;153815.91;68844.52;646479.87;86496.2;1217.86;32533.06;58299.1;1123.29;1452617.77
19/06/2018;29793.88;28001.18;26885.04;26517.58;26797.46;28582.57;31400;32899.81;35178.59;36506.89;37710.09;38031.36;37134.78;37613.18;38160.82;38379.37;38446.64;38968.78;41445.81;40366.9;39565.25;38910.23;36346.17;32899.6;34855.92;195716.98;1578.97;45358.36;78083.64;38331.79;368549.19;51745.03;27.61;22977.28;33487.13;685.99;836541.98;9610.61;8926.61;8531.79;8433;8535.33;9010.07;10228.39;11492.38;12559.15;12943.73;13393.79;13374.51;12062.44;12524.46;12774.91;12719.75;12886.82;13167.69;13841.11;13398.16;12839.38;12612.32;11873.1;10637.95;11599.06;58068.72;305.96;13734.21;44670.09;9060.44;111968.85;28959.97;157.68;1960.48;9265.36;225.71;278377.45;9634.73;9298.03;9053.71;9018.37;9039.34;8911.13;8665.3;9321.21;10073.14;10422.42;10615.82;10598.68;10440.8;10748.08;10998.58;10955.02;10617.07;10432.54;10516.67;10191.55;10017.38;10344.24;10195.29;9777.93;9995.29;48539.16;281.97;14699.93;20414.47;14122.06;109372.59;10264.99;850.17;9244.33;11643.86;453.51;239887.03;5353.9;5139.64;4967.06;4843.07;4775.85;4771.95;4668.02;4653.5;4963.63;5137.98;5206.8;5161.38;5109.17;5300.77;5526.66;5571.78;5499.42;5226.84;5234.97;5314.43;5358.1;5442.85;5504.86;5420.01;5173.03;26530.39;279.65;6685.96;10851.45;11066.75;58993.19;5783.15;5.06;712.57;3244.49;0;124152.64;54393.12;51365.46;49437.6;48812.02;49147.98;51275.72;54961.71;58366.9;62774.51;65011.02;66926.5;67165.93;64747.19;66186.49;67460.97;67625.92;67449.95;67795.85;71038.56;69271.04;67780.11;67309.64;63919.42;58735.49;61623.3;330699.15;2344.58;78086.75;156605.16;70092.92;658202.94;88064.7;1239.95;33123.01;59356.27;1143.66;1478959.1
20/06/2018;30014.5;27904.75;26853.41;26518.15;26840.42;28591.69;31430.43;32880.78;35170.18;36778.4;38082.66;38527.57;37687.13;38137.87;38769.17;38836.78;38809.32;39283.23;41760.58;40628.53;39707.76;39108.95;36711.32;33504.03;35105.73;197119.72;1590.29;45683.45;78643.28;38606.52;371190.64;52115.9;27.81;23141.96;33727.14;690.9;842537.61;9561.3;8850.1;8507.56;8392.26;8454.16;8995.85;10279.06;11364.2;12316.8;12655.11;13119.7;13198.4;11946.74;12406.53;12725.15;12701.2;12826.03;13058.23;13651.9;13051.56;12474.56;12325.34;11675.29;10494.7;11459.66;57370.82;302.28;13569.14;44133.21;8951.54;110623.13;28611.91;155.78;1936.92;9154;222.99;275031.73;9360.88;9016.45;8845.85;8821.46;8844.33;8690.62;8489.92;9025.71;9728.59;10162.89;10415;10370.99;10226.42;10571.38;10843.97;10835.51;10434.24;10431.27;10622.26;10368.9;10174.09;10518.01;10325.08;9906.44;9876.26;47961.12;278.62;14524.87;20171.35;13953.88;108070.09;10142.75;840.04;9134.24;11505.19;448.11;237030.26;5268.27;5128.76;4970.67;4888.93;4813.69;4747.93;4488.85;4545.48;4866.42;5080.42;5176.87;5070.52;5057.06;5319.93;5451.7;5465.53;5344.38;4987.9;5012.24;5262.52;5270.92;5340.51;5412.83;5314.03;5095.27;26131.58;275.44;6585.45;10688.33;10900.39;58106.39;5696.21;4.98;701.86;3195.72;0;122286.36;54204.95;50900.06;49177.49;48620.8;48952.6;51026.09;54688.26;57816.17;62081.99;64676.82;66794.23;67167.48;64917.35;66435.71;67789.99;67839.02;67413.97;67760.63;71046.98;69311.51;67627.33;67292.81;64124.52;59219.2;61536.92;330235.59;2341.3;77977.29;156385.64;69994.67;657280.3;87941.26;1238.21;33076.58;59273.07;1142.06;1476885.96
21/06/2018;30639.65;28409.52;27401.12;27116.15;27501.03;29235.29;31921.56;33446.45;35787.81;37467.41;38629.16;38931.81;38370.67;38761.65;39324.77;39576.95;39490.19;39965.39;42267.47;40825.23;40024.42;39558.96;37414.3;34362.62;35684.57;200369.87;1616.51;46436.69;79939.97;39243.07;377310.92;52975.2;28.27;23523.53;34283.24;702.3;856429.58;9445.19;8769.88;8418.93;8324.71;8329.36;8807.64;10095.97;11217.2;12074.43;12392.04;12822.98;12907.25;11700.79;12223.61;12572.9;12600.39;12724.21;13074.71;13533.27;12904.44;12262.04;12028.71;11407.41;10291.5;11288.73;56515.11;297.77;13366.76;43474.95;8818.03;108973.16;28185.16;153.46;1908.03;9017.47;219.67;270929.56;9514.83;9226.92;9031.39;8969.94;8908.06;8718.35;8469.14;9116.22;9850.39;10211.77;10416.53;10369.32;10196.88;10500.33;10648.01;10768.07;10572.7;10294.1;10502.35;10225.26;10071.2;10420.51;10301.97;9920.62;9884.37;48000.5;278.84;14536.79;20187.91;13965.34;108158.81;10151.08;840.73;9141.74;11514.64;448.47;237224.86;5142.32;5018.42;4899.48;4811.36;4758.23;4712.13;4546.81;4503.02;4861.48;5147.65;5274.94;5338.98;5220.61;5248.92;5676.21;5785.72;5583.22;5285.35;5265.94;5415.92;5437.4;5500.14;5559.19;5512.65;5187.75;26605.92;280.44;6704.99;10882.34;11098.26;59161.13;5799.61;5.07;714.6;3253.73;0;124506.09;54741.99;51424.74;49750.92;49222.16;49496.68;51473.41;55033.48;58282.89;62574.11;65218.87;67143.61;67547.36;65488.95;66734.51;68221.89;68731.13;68370.32;68619.55;71569.03;69370.85;67795.06;67508.32;64682.87;60087.39;62045.42;332964.47;2360.64;78621.65;157677.92;70573.07;662711.68;88667.95;1248.44;33349.9;59762.87;1151.49;1489090.09
22/06/2018;31443.64;29081.3;27758.59;27447.67;27680.91;28683.73;30026.87;31472.3;33768.7;32001.01;32449.03;37437.26;38090.8;38733.93;39062.25;39017.72;38846.75;39744.69;41850.14;40399.53;39254.5;38769.29;36922.63;34246.17;34757.89;195166.57;1574.53;45230.8;77864.05;38223.99;367512.73;51599.51;27.54;22912.66;33392.96;684.06;834189.41;9375.05;8734.45;8355.16;8295.68;8358.01;8838.77;9815.41;10780.44;11731.49;11263.85;11553.81;12988.62;12038.57;12479.98;12708.02;12565.2;12587.48;12916.34;13388.99;12745.13;12056.4;11934.85;11478.59;10448.02;11143.26;55786.85;293.93;13194.51;42914.73;8704.4;107568.91;27821.96;151.48;1883.44;8901.27;216.84;267438.31;9567.39;9311.92;9100.2;8932.3;8905.79;8712.44;8330.04;8718.28;9177.69;8921.81;8894.76;9338.66;9848.95;10328.84;10434.66;10398.15;10151.76;10192.04;10478.39;10205.56;10020.43;10327.62;10179.85;9843.43;9596.71;46603.55;270.73;14113.73;19600.39;13558.91;105011.09;9855.65;816.26;8875.69;11179.53;435.42;230320.96;5349.49;5144.82;4989.59;4887.17;4770.93;4745.68;4532.11;4387.89;4426.01;4395.77;4415.92;4566.36;4799.34;5150.14;5451.73;5563.6;5302.08;5131.88;5242.63;5427.4;5445.82;5534.29;5536.1;5527.71;5030.19;25797.82;271.92;6501.34;10551.81;10761.17;57364.23;5623.46;4.92;692.9;3154.9;0;120724.46;55735.57;52272.49;50203.54;49562.82;49715.64;50980.62;52704.43;55358.91;59103.89;56582.44;57313.52;64330.9;64777.66;66692.89;67656.66;67544.67;66888.07;67984.95;70960.15;68777.62;66777.15;66566.05;64117.17;60065.33;60528.05;324821.54;2302.91;76698.9;153821.78;68847.14;646504.51;86499.5;1217.91;32534.3;58301.32;1123.33;1452673.14
23/06/2018;31624.47;29619.61;28281.08;27775.43;27706.59;28063.79;28832.74;29638.26;32054.44;33795.58;34850.24;35025.4;34923.12;34786.36;34515.47;34534.65;34744.46;37927.03;41613.73;39612.77;37462.79;35868.24;33424.52;31635.81;33263.19;186773.78;1506.82;43285.73;74515.64;36580.23;351708.5;49380.57;26.35;21927.34;31956.95;654.64;798316.58;9504.93;8840.92;8374.29;8138.21;8077.12;8250.17;8822.65;9261.08;9977.39;10445.27;10784.09;10900.03;10479.49;10356.9;10255.59;10211.51;10285.92;11354.45;12728.83;11846.47;10993.8;10383.52;9684.59;8839.66;9949.87;49812.33;262.45;11781.44;38318.75;7772.19;96048.77;24842.35;135.26;1681.73;7947.98;193.62;238796.88;9435.16;9209.9;9075.6;8915.71;8799.85;8528.1;7967.19;8279.77;8708.53;9020.09;9183.23;9161.34;9107.5;9064.42;9035.54;9024.16;9054.12;9850.47;10752.83;10413.79;9960.69;9748.29;9498.24;9222.41;9209.04;44720.95;259.79;13543.59;18808.61;13011.18;100769.07;9457.53;783.29;8517.15;10727.92;417.83;221016.93;5416.64;5279.6;5196.04;5032.91;5042.39;5001.95;4706.48;4570.22;4714.97;4892.71;4980.63;4934.74;4830.5;4955.07;5066.26;5135.54;5078.18;4911.6;5218.78;5482.47;5478.43;5427.71;5446.21;5409.06;5092.05;26115.07;275.27;6581.29;10681.57;10893.51;58069.68;5692.61;4.98;701.42;3193.7;0;122209.09;55981.2;52950.03;50927.01;49862.26;49625.95;49844.01;50329.06;51749.33;55455.33;58153.65;59798.19;60021.51;59340.61;59162.75;58872.86;58905.86;59162.68;64043.55;70314.17;67355.5;63895.71;61427.76;58053.56;55106.94;57514.15;308647.54;2188.24;72879.79;146162.45;65419;614312.8;82192.39;1157.26;30914.31;55398.29;1067.4;1380339.48
24/06/2018;29505.37;27712.16;26462.98;25613.34;25284.82;25476.6;25340.13;24946.62;26419.08;28075.76;29526.83;30525.36;30586.03;30282.98;30039.57;30251.48;31216.79;34661.05;38347.01;36912.37;35756.76;34750.31;33222.37;30852.78;30073.69;168864.64;1362.34;39135.2;67370.58;33072.67;317984.3;44645.62;23.83;19824.8;28892.7;591.87;721768.55;8110.04;7531.25;7203.94;6989.07;6867.65;6878.25;7062.93;7087.91;7509.07;8169.73;8860.8;9262.3;8863.67;8551.59;8442.35;8494.32;8850.84;10061.09;11503.42;11140.07;10737.63;10384.05;9749.52;8887.13;8633.28;43221.03;227.73;10222.49;33248.31;6743.76;83339.33;21555.14;117.36;1459.2;6896.28;168;207198.62;8967.36;8788.24;8656.57;8528.72;8408.58;8109.66;7439.25;7459.42;7585.75;7627.43;7698.31;7771.17;7899.78;7907.07;7855.04;7944.05;8045.29;8902.24;9979.58;9761.23;9612.53;9603.84;9449.96;9107.94;8462.88;41097.43;238.74;12446.22;17284.64;11956.95;92604.25;8691.23;719.82;7827.04;9858.69;383.98;203109.01;5323.69;5175.5;5046.8;4966.9;4883.9;4836.75;4577.3;4365.65;4348.26;4372.78;4386.05;4426.54;4470.83;4569.05;4684.95;4748.32;4744.94;4703.97;5138.38;5414.42;5461.59;5474.91;5543.47;5511.19;4882.34;25039.57;263.93;6310.25;10241.67;10444.88;55678.19;5458.17;4.77;672.53;3062.17;0;117176.14;51906.46;49207.15;47370.29;46098.03;45444.95;45301.26;44419.61;43859.6;45862.16;48245.7;50471.99;51985.37;51820.31;51310.69;51021.91;51438.17;52857.86;58328.35;64968.39;63228.09;61568.51;60213.11;57965.32;54359.04;52052.18;279336.11;1980.43;65958.59;132281.8;59206.33;555973.15;74386.8;1047.36;27978.46;50137.26;966.03;1249252.32
25/06/2018;28738.8;27287.77;26495.12;26123.94;26381.3;28083.37;30859.04;32506.01;35123.41;36933.4;38364.36;38949.84;38403.15;38999.84;39620.7;39918.21;39575.3;39609.23;41722.71;40693.65;40047.27;39386.92;37228.67;33864.23;35204.84;197676.22;1594.78;45812.42;78865.3;38715.51;372238.58;52263.03;27.89;23207.29;33822.36;692.86;844916.24;8205.73;7789.25;7612.08;7619.37;7795.19;8393.04;9703.03;11028.81;12047.62;12528.33;13117.85;13294.71;12099.82;12674.84;12979.9;13061.61;13197.87;13415.82;13576.06;13136.79;12649.64;12436.79;11688.26;10350.57;11266.79;56405.27;297.19;13340.78;43390.46;8800.89;108761.36;28130.37;153.16;1904.32;8999.94;219.24;270402.98;8833.51;8613.34;8482.65;8400.13;8308.17;8208;7985.17;8642.43;9484.14;9955.77;10166.86;10229.27;10055.1;10317.52;10534.66;10472.62;10244.91;10223.98;10278.17;10029.33;9953.39;10274.52;10095.59;9640.07;9559.55;46423.13;269.68;14059.09;19524.51;13506.42;104604.56;9817.5;813.1;8841.33;11136.25;433.74;229429.3;5341.8;5139.5;5070.83;4957.98;4896.51;4826.35;4568.96;4491.18;4850.39;5108.29;5261.37;5266.97;5231.96;5459.61;5724.61;5714.02;5606.97;5191.48;5133.8;5326.29;5390.46;5482.83;5517.24;5394.75;5206.42;26701.66;281.45;6729.12;10921.5;11138.2;59374.04;5820.48;5.09;717.17;3265.44;0;124954.15;51119.84;48829.86;47660.68;47101.42;47381.17;49510.76;53116.2;56668.43;61505.56;64525.79;66910.44;67740.79;65790.03;67451.81;68859.87;69166.46;68625.05;68440.51;70710.74;69186.06;68040.76;67581.06;64529.76;59249.62;61237.61;328629.39;2329.91;77598.03;155625.01;69654.23;654083.41;87513.53;1232.19;32915.7;58984.78;1136.5;1469702.67
26/06/2018;31028.13;29175.45;28226.14;27787.39;27934.56;29521.15;32176.31;33876.81;36302.08;37715.56;39124.08;39810.29;39194.84;39914.21;40737.87;40896.01;40649.47;40726.33;42714.16;41467.32;40662;40266.25;37803.65;34562.71;36344.7;204076.54;1646.42;47295.73;81418.78;39969.03;384290.84;53955.19;28.79;23958.7;34917.45;715.29;872272.77;9427.05;8764.8;8413.89;8295.54;8400.93;8912.76;10174.02;11467.18;12306.07;12632.57;13120.08;13173.06;11942.25;12429.83;12801.42;12854.7;12987.14;13398.95;13656.71;13163.04;12616.79;12513.81;11740.77;10499.73;11487.21;57508.77;303.01;13601.77;44239.34;8973.07;110889.15;28680.71;156.16;1941.58;9176.01;223.53;275693.09;9340.3;9111.28;8931.71;8875.53;8852.66;8683.8;8404.37;9037.55;9607.27;10105.65;10367.37;10446.66;10324.72;10710.64;10983.83;11033.36;10880.87;10827.99;10865.54;10419.41;10205.13;10549;10173.07;9567.84;9929.4;48219.16;280.11;14603.02;20279.88;14028.96;108651.54;10197.32;844.56;9183.38;11567.1;450.52;238305.55;5265.53;5127.51;5049.91;4950.58;4864.7;4806.64;4572.62;4523.66;4870.01;5116.12;5230.38;5252.63;5191.75;5408.38;5672.38;5704.6;5569.35;5289.97;5223.61;5385.41;5417.26;5520.23;5561.64;5486.67;5210.9;26724.61;281.69;6734.9;10930.89;11147.77;59425.06;5825.48;5.09;717.79;3268.24;0;125061.54;55061.01;52179.04;50621.65;49909.04;50052.85;51924.35;55327.32;58905.2;63085.43;65569.9;67841.91;68682.64;66653.56;68463.06;70195.5;70488.67;70086.83;70243.24;72460.02;70435.18;68901.18;68849.29;65279.13;60116.95;62972.21;337938.03;2395.91;79796.04;160033.19;71627.23;672610.75;89992.4;1267.09;33848.06;60655.56;1168.69;1511332.95
27/06/2018;31700.09;29691.97;28405.6;27991.7;28241.59;29857.45;32568;34119.13;36398.28;38022.5;39075.38;39196.28;38814.7;38292.01;35882.11;32207.18;31504.47;36662.48;40332.29;39446.21;38969.92;38728.9;36513.89;33602.05;34842.67;195642.63;1578.37;45341.13;78053.97;38317.23;368409.18;51725.38;27.6;22968.55;33474.41;685.73;836224.18;9500.35;8872.74;8504.91;8421.86;8519.04;9119.09;10349.81;11620.02;12326.55;12645.48;13127.03;13089.48;12042.88;12406.86;12004.57;10839.16;10785.22;12651.38;13577.44;12891.55;12296.32;12178.72;11520.68;10362.6;11235.57;56248.98;296.37;13303.81;43270.23;8776.5;108460;28052.43;152.73;1899.04;8975;218.63;269653.74;9096.03;8786.74;8586.26;8511.63;8472.59;8293.64;7975.83;8549.84;9306.33;9973.94;10460.6;10526.18;10252.9;9892.96;9449.13;8893.84;8762.18;9515.15;10176.21;10124.73;10075.43;10532.42;10385.28;9992.91;9441.36;45849.18;266.35;13885.27;19283.12;13339.43;103311.28;9696.12;803.05;8732.02;10998.57;428.37;226592.75;5381.01;5233.52;5082.47;4981.46;4880.52;4828.62;4626.54;4613.73;4923.16;5125.2;5242.35;5285.78;5158.01;4996.04;4929.46;4792.36;4746.62;4705.72;4879.65;5220.01;5324.09;5447.04;5505.55;5466.63;5057.31;25936.95;273.39;6536.4;10608.72;10819.2;57673.6;5653.79;4.94;696.63;3171.92;0;121375.54;55677.48;52584.97;50579.24;49906.65;50113.74;52098.8;55520.18;58902.72;62954.32;65767.12;67905.36;68097.72;66268.49;65587.87;62265.27;56732.54;55798.49;63534.73;68965.59;67682.5;66665.76;66887.08;63925.4;59424.19;60576.93;325083.84;2304.77;76760.83;153945.99;68902.74;647026.58;86569.35;1218.89;32560.57;58348.4;1124.24;1453846.21
28/06/2018;31013.35;29169.88;28191.43;27878.13;28204.65;29648.06;32159.45;34047.73;36439.16;37969.32;39275.3;39646.45;39072.1;39746.67;40330.72;40467.76;40240.33;40307.32;42480.53;41187.9;40414.08;39956.05;37607.14;34456.43;36246.25;203523.73;1641.96;47167.61;81198.24;39860.76;383249.87;53809.04;28.72;23893.8;34822.87;713.35;869909.94;9400.49;8758.77;8422.77;8335.75;8427.26;8977.5;10249.71;11404.03;12281.79;12599.45;13118.3;13220.13;12028.27;12582.58;12921.95;12985.88;13140.36;13356.33;13665.31;13125.58;12470.68;12308.67;11575.3;10430.49;11491.14;57528.44;303.11;13606.42;44254.46;8976.13;110927.06;28690.52;156.21;1942.24;9179.15;223.61;275787.35;9629.23;9341.99;9160.97;9084.43;9006.75;8868.59;8534.68;9145.49;9981.64;10323.84;10568.48;10504.59;10261.44;10510.37;10733.2;10671.62;10480.82;10490.04;10568.4;10279.92;10051.58;10397.53;10297.45;9937.75;9951.28;48325.44;280.73;14635.2;20324.58;14059.88;108891.02;10219.8;846.42;9203.63;11592.59;451.51;238830.8;5376.15;5235.84;5120.58;5037.33;4976.57;4912.69;4700.51;4657.48;5036.8;5248.53;5267.4;5213.87;5140.03;5310.93;5515.21;5527.4;5457.78;5213.27;5122.4;5327.44;5401.53;5497.09;5535.03;5481.13;5221.37;26778.35;282.26;6748.44;10952.87;11170.18;59544.55;5837.2;5.1;719.23;3274.82;0;125312.99;55419.22;52506.48;50895.75;50335.64;50615.23;52406.84;55644.35;59254.73;63739.39;66141.14;68229.48;68585.04;66501.84;68150.55;69501.08;69652.66;69319.29;69366.96;71836.64;69920.84;68337.87;68159.34;65014.92;60305.8;62910.05;337604.44;2393.54;79717.27;159875.22;71556.53;671946.8;89903.57;1265.84;33814.64;60595.69;1167.54;1509841.08
29/06/2018;31202.96;29487.11;28320.59;27979.47;28255.64;29837.46;32167.49;33769.88;36201.5;37650.17;38796.18;39030.14;38437.16;39142.28;39724.01;39685.56;39187.33;39381.84;41906.61;40576.51;39572.13;38804.76;36927.35;34015.21;35835.81;201219.09;1623.36;46633.5;80278.77;39409.39;378910.06;53199.72;28.39;23623.23;34428.54;705.27;860059.34;9384.11;8717.6;8373.43;8263.1;8350.44;8885.59;10155.27;11280.28;12167.3;12567.72;13044.64;13085.3;12041.1;12569.53;12867.09;12821.1;12909.02;13086.21;13411.78;12782.53;12141.18;11885.89;11394.25;10381.32;11356.91;56856.43;299.57;13447.48;43737.51;8871.28;109631.28;28355.37;154.38;1919.55;9071.93;220.99;272565.78;9613.49;9375.34;9222.48;9088.42;9018.31;8799.26;8502.88;9112.09;9856.86;10177.18;10323.36;10301.08;10050.99;10385.48;10607.01;10541.51;10268.76;10367.11;10519.33;10201.18;9900.29;10244.66;10130.2;9853.54;9852.53;47845.9;277.95;14489.97;20122.89;13920.36;107810.46;10118.38;838.02;9112.3;11477.55;447.03;236460.81;5382.52;5230.57;5114.76;5038.54;4942.59;4864.06;4665.96;4568.65;4944.94;5147.38;5253.16;5237.3;5183.79;5391.5;5600.59;5602.85;5489.01;5253.27;5226.83;5426.87;5445.62;5505.35;5574.07;5536.68;5234.45;26845.42;282.97;6765.35;10980.3;11198.16;59693.69;5851.82;5.12;721.03;3283.02;0;125626.86;55583.08;52810.62;51031.26;50369.53;50566.98;52386.37;55491.6;58730.9;63170.6;65542.45;67417.34;67653.82;65713.04;67488.79;68798.7;68651.02;67854.12;68088.43;71064.55;68987.09;67059.22;66440.66;64025.87;59786.75;62279.7;334221.72;2369.56;78918.52;158273.3;70839.54;665214.03;89002.75;1253.15;33475.83;59988.53;1155.84;1494712.79
